Price,High,Low,Open,Date,Volumefrom,Volumeto
0.6298,0.6923,0.6122,0.6904,2017-08-31,991997.62,624760.1
0.6682,0.6719,0.5642,0.6416,2017-08-30,1322739.9,883854.8
0.6436,0.7337,0.5866,0.7002,2017-08-29,968496.18,623324.14
0.6686,0.7042,0.6643,0.684,2017-08-28,989144.25,661341.85
0.6771,0.6997,0.6736,0.6997,2017-08-27,489638.42,331534.17
0.7007,0.7007,0.6768,0.6951,2017-08-26,354179.79,248173.78
0.697,0.7236,0.6673,0.683,2017-08-25,899333.67,626835.57
0.6758,0.697,0.6672,0.6771,2017-08-24,490426.75,331430.4
0.6493,0.6916,0.6406,0.6423,2017-08-23,648239.04,420901.61
0.6343,0.6928,0.6319,0.6593,2017-08-22,437504.88,277509.35
0.6456,0.7233,0.6352,0.7001,2017-08-21,662184.46,427506.29
0.7108,0.7275,0.6311,0.6433,2017-08-20,759908.68,540143.09
0.6566,0.723,0.6433,0.6782,2017-08-19,1003820.8,659108.74
0.6708,0.9266,0.6257,0.6495,2017-08-18,2302265.87,1544359.95
0.6769,0.7056,0.6367,0.6945,2017-08-17,616801.08,417512.65
0.7121,0.8042,0.7059,0.7801,2017-08-16,534313.89,380484.92
0.7399,0.7961,0.6292,0.7183,2017-08-15,695156.82,514346.53
0.747,0.9067,0.6799,0.8517,2017-08-14,851311.7,635929.84
0.7995,0.9795,0.7601,0.9478,2017-08-13,918471.02,734317.58
0.9032,1.3,0.8789,1.09,2017-08-12,1242244.77,1121995.48
1.02,1.16,0.9001,0.933,2017-08-11,863629.88,880902.48
0.8746,0.9571,0.8626,0.9242,2017-08-10,935624.16,818296.89
0.9035,1.1,0.876,1.05,2017-08-09,1359039.71,1227892.38
1.08,1.26,0.9105,0.9108,2017-08-08,1077170.24,1163343.86
0.9035,0.9559,0.826,0.8583,2017-08-07,354248.93,320063.91
0.8154,0.8665,0.807,0.8558,2017-08-06,166761.3,135977.16
0.864,0.9097,0.7984,0.8845,2017-08-05,315081.94,272230.8
0.7804,0.8584,0.7801,0.8253,2017-08-04,241992.26,188850.76
0.8056,0.8517,0.7275,0.7511,2017-08-03,306410.97,246844.68
0.7272,0.7544,0.706,0.7218,2017-08-02,222703.04,161949.65
0.7288,0.7447,0.6387,0.6681,2017-08-01,213022.5,155250.8
0.7012,0.7557,0.6551,0.6928,2017-07-31,182824.44,128196.5
0.6648,0.7068,0.6526,0.6991,2017-07-30,151677.54,100835.23
0.6908,0.6927,0.6205,0.6817,2017-07-29,161679.42,111688.14
0.7,0.798,0.6815,0.796,2017-07-28,189497.9,132648.53
0.7634,0.8084,0.7629,0.7922,2017-07-27,153053.02,116840.68
0.7532,0.7834,0.6987,0.768,2017-07-26,248758.09,187364.59
0.775,0.9018,0.7505,0.8778,2017-07-25,453053.63,351116.56
0.9393,1.07,0.9012,1.07,2017-07-24,560250.33,526243.13
1.07,1.07,0.9447,1.01,2017-07-23,393731.19,421292.37
1.03,1.13,1.02,1.06,2017-07-22,242051.43,249312.97
0.9994,1.04,0.8739,0.8758,2017-07-21,174839.42,174734.52
0.9383,1.07,0.9211,1.02,2017-07-20,178254.73,167256.41
0.8144,0.9073,0.8,0.9073,2017-07-19,165646.65,134902.63
0.9223,0.9262,0.8476,0.8958,2017-07-18,251782.06,232218.59
0.8623,0.9412,0.8511,0.9097,2017-07-17,209562.3,180705.57
0.7796,0.8878,0.6659,0.8525,2017-07-16,244508.68,190618.97
0.8797,0.979,0.7922,0.9581,2017-07-15,247457.2,217688.1
1.08,1.27,0.9413,1.01,2017-07-14,607087.21,655654.19
1.07,1.15,0.8883,1.02,2017-07-13,235017.1,251468.3
1.04,1.04,0.7743,0.8144,2017-07-12,227388.96,236484.52
0.7877,0.8707,0.7033,0.8439,2017-07-11,292923.11,230735.53
0.8511,1.02,0.8199,1.01,2017-07-10,243238.26,207020.08
1.09,1.26,1.04,1.12,2017-07-09,369892.25,403182.55
1.14,1.31,0.7074,0.9808,2017-07-08,807089.86,920082.44
0.9613,1.16,0.9392,1.16,2017-07-07,243708.95,234277.41
1.21,1.26,1.16,1.24,2017-07-06,125930.44,152375.83
1.25,1.36,1.2,1.35,2017-07-05,196975.29,246219.11
1.34,1.49,1.34,1.49,2017-07-04,176683.23,236755.53
1.46,1.47,1.26,1.44,2017-07-03,209358.41,305663.28
1.42,1.5,1.1,1.44,2017-07-02,409765.14,581866.5
1.38,1.52,1.35,1.5,2017-07-01,175472.24,242151.69
